cow_id,date,cbt_mean,thi_mean,milk_yield_kg,activity,rumination,hr,behavior_mode,health_status
T037,2024-07-13,39.01,64.8,29.12,6160,423.6,86.9,grazing,healthy
T037,2024-07-14,39.01,70.1,26.24,7525,494.7,65.4,standing,healthy
T037,2024-07-15,38.58,72.3,27.55,8459,473.9,81.6,lying,healthy
T037,2024-07-16,38.7,66.7,26.34,7989,453.0,70.6,lying,healthy
T037,2024-07-17,38.61,66.2,31.42,8433,429.9,59.3,standing,healthy
T037,2024-07-18,39.31,64.5,24.59,4536,407.9,69.1,walking,healthy
T037,2024-07-19,39.09,71.0,27.61,8988,454.2,66.5,grazing,healthy
T037,2024-07-20,38.97,65.7,36.42,4538,425.4,62.5,grazing,healthy
T037,2024-07-21,38.86,64.6,28.05,6926,323.2,66.3,standing,healthy
T037,2024-07-22,38.58,71.8,34.81,9542,438.2,66.7,grazing,healthy
T037,2024-07-23,38.9,66.0,33.83,6900,442.4,73.0,lying,healthy
T037,2024-07-24,38.65,70.8,35.03,9295,480.8,63.7,walking,healthy
T037,2024-07-25,39.02,65.4,35.87,6214,438.8,80.0,standing,healthy
T037,2024-07-26,38.79,64.4,27.74,8184,453.9,74.0,grazing,healthy
T037,2024-07-27,38.49,65.1,36.69,6815,406.0,69.5,lying,healthy
T037,2024-07-28,39.16,61.8,37.35,9253,419.0,70.9,grazing,healthy
T037,2024-07-29,38.98,66.4,31.4,7358,390.7,86.8,grazing,healthy
T037,2024-07-30,38.93,63.8,39.49,6754,439.4,74.4,grazing,healthy
T038,2024-07-01,39.09,65.1,33.33,8519,446.9,82.5,lying,healthy
T038,2024-07-02,39.22,62.4,36.72,9830,479.3,60.1,grazing,healthy
T038,2024-07-03,39.54,61.1,36.21,9872,511.5,67.4,standing,healthy
T038,2024-07-04,39.1,64.4,34.63,8741,458.0,70.7,lying,healthy
T038,2024-07-05,38.79,72.1,33.58,11744,487.1,69.0,standing,healthy
T038,2024-07-06,39.16,68.9,29.38,8308,413.5,72.8,standing,healthy
T038,2024-07-07,38.91,72.8,27.06,7940,485.4,57.6,standing,healthy
T038,2024-07-08,39.0,62.7,39.48,7286,406.7,77.6,walking,healthy
T038,2024-07-09,39.03,67.3,33.79,7838,484.4,69.5,standing,healthy
T038,2024-07-10,39.15,64.1,37.48,9566,490.6,65.4,walking,healthy
T038,2024-07-11,38.88,67.1,33.95,6861,473.5,73.1,grazing,healthy
T038,2024-07-12,38.64,76.8,25.53,7706,490.1,74.6,walking,healthy
T038,2024-07-13,38.67,68.3,30.16,7931,550.4,66.8,grazing,healthy
T038,2024-07-14,38.57,71.9,29.44,6818,483.4,58.1,lying,healthy
T038,2024-07-15,39.4,68.6,26.72,7520,464.3,62.5,grazing,healthy
T038,2024-07-16,39.08,72.7,35.24,6477,459.2,84.9,lying,healthy
T038,2024-07-17,39.6,66.6,30.42,8781,460.0,71.0,standing,healthy
T038,2024-07-18,38.87,65.2,32.8,6585,430.8,76.4,walking,healthy
T038,2024-07-19,39.04,66.9,33.84,9733,438.5,62.6,standing,healthy
T038,2024-07-20,38.84,73.3,31.6,5743,473.7,69.6,grazing,healthy
T038,2024-07-21,38.55,66.1,26.39,6893,493.9,61.6,lying,healthy
T038,2024-07-22,39.2,70.8,35.1,8745,491.0,69.6,lying,healthy
T038,2024-07-23,38.81,68.0,31.85,7761,456.2,71.4,grazing,healthy
T038,2024-07-24,38.97,71.1,34.44,9321,506.9,66.8,standing,healthy
T038,2024-07-25,38.66,68.6,34.5,6426,501.6,76.7,standing,healthy
T038,2024-07-26,39.12,67.6,36.2,5111,385.8,61.6,grazing,healthy
T038,2024-07-27,38.4,69.2,26.59,8934,494.7,63.0,walking,healthy
T038,2024-07-28,38.9,74.6,35.38,9856,450.2,64.7,lying,healthy
T038,2024-07-29,39.23,76.4,32.9,11162,483.5,66.4,grazing,healthy
T038,2024-07-30,39.26,66.1,29.89,7449,466.3,62.3,grazing,healthy
T039,2024-07-01,38.53,68.3,35.14,7153,515.0,67.2,lying,healthy
T039,2024-07-02,38.23,65.9,30.4,7250,489.1,61.9,grazing,healthy
T039,2024-07-03,38.72,69.3,36.31,10009,488.8,76.5,grazing,healthy
T039,2024-07-04,38.89,70.4,27.77,7712,488.0,71.9,walking,healthy
T039,2024-07-05,39.14,67.9,31.43,8213,514.7,74.4,grazing,healthy
T039,2024-07-06,38.8,72.6,33.98,9596,481.0,61.9,standing,healthy
T039,2024-07-07,38.42,66.5,39.75,7485,463.8,79.4,lying,healthy
T039,2024-07-08,38.9,71.0,32.81,8152,454.4,66.5,lying,healthy
T039,2024-07-09,38.12,63.4,33.97,6325,492.6,64.2,walking,healthy
T039,2024-07-10,39.04,71.7,38.92,5398,468.1,75.6,lying,healthy
T039,2024-07-11,38.33,67.2,32.88,6563,522.8,72.4,standing,healthy
T039,2024-07-12,38.86,68.5,26.59,7747,458.3,61.2,standing,healthy
T039,2024-07-13,38.54,65.8,35.8,8540,479.6,67.8,grazing,healthy
T039,2024-07-14,38.41,70.2,39.43,9003,422.5,68.3,grazing,healthy
T039,2024-07-15,38.51,68.1,32.07,9669,513.3,63.0,lying,healthy
T039,2024-07-16,38.46,71.4,31.88,10284,485.3,75.3,lying,healthy
T039,2024-07-17,38.77,65.9,37.2,6541,497.9,54.8,standing,healthy
T039,2024-07-18,38.59,70.6,33.04,8478,483.6,73.2,standing,healthy
T039,2024-07-19,38.66,72.6,38.93,9004,495.5,52.3,lying,healthy
T039,2024-07-20,38.49,59.3,29.6,8902,487.9,80.6,grazing,healthy
T039,2024-07-21,38.57,64.2,25.01,6154,445.3,61.4,walking,healthy
T039,2024-07-22,38.62,68.3,28.49,8200,560.5,64.1,grazing,healthy
T039,2024-07-23,38.63,71.5,29.44,8201,499.5,65.1,grazing,healthy
T039,2024-07-24,38.81,68.4,32.74,6081,581.7,71.1,standing,healthy
T039,2024-07-25,38.42,61.5,35.26,7618,464.0,58.0,lying,healthy
T039,2024-07-26,38.54,69.6,36.77,7362,495.3,61.4,grazing,healthy
T039,2024-07-27,38.79,66.0,26.86,9642,476.2,67.8,standing,healthy
T039,2024-07-28,38.4,70.2,34.96,7776,391.8,66.9,lying,healthy
T039,2024-07-29,38.86,75.0,36.95,7458,485.7,63.4,standing,healthy
T039,2024-07-30,38.98,71.5,35.09,9947,474.4,74.3,walking,healthy
T040,2024-07-01,38.53,68.6,33.38,5973,450.9,72.4,grazing,healthy
T040,2024-07-02,38.28,71.4,31.73,7360,504.8,72.2,lying,healthy
T040,2024-07-03,39.08,68.3,15.88,9305,412.5,63.8,standing,healthy
T040,2024-07-04,38.41,65.2,40.93,9547,445.5,65.7,grazing,healthy
T040,2024-07-05,38.33,64.1,30.86,8009,483.4,56.3,standing,healthy
T040,2024-07-06,39.07,63.6,38.09,6819,414.8,74.1,grazing,healthy
T040,2024-07-07,38.42,76.7,32.03,8653,431.6,57.5,lying,healthy
T040,2024-07-08,38.86,63.8,35.77,8257,405.1,77.8,walking,healthy
T040,2024-07-09,38.58,68.0,32.36,9438,406.7,60.5,standing,healthy
T040,2024-07-10,38.71,81.6,35.19,7729,393.0,57.3,lying,healthy
T040,2024-07-11,38.56,73.7,38.19,7995,420.1,70.2,grazing,healthy
T040,2024-07-12,38.09,65.8,33.06,6855,386.4,64.1,walking,healthy
T040,2024-07-13,38.34,71.2,26.5,9073,412.7,66.3,walking,healthy
T040,2024-07-14,38.56,63.0,25.72,8654,467.3,64.8,lying,healthy
T040,2024-07-15,38.73,56.2,28.62,8925,436.7,62.5,lying,healthy
T040,2024-07-16,39.03,64.9,43.87,7546,489.7,70.4,grazing,healthy
T040,2024-07-17,39.02,69.5,32.3,9040,482.3,65.7,walking,healthy
T040,2024-07-18,38.56,65.6,24.86,6679,436.0,63.5,lying,healthy
T040,2024-07-19,38.59,64.6,37.03,8697,424.8,73.6,grazing,healthy
T040,2024-07-20,38.43,71.0,32.13,6152,481.9,57.4,walking,healthy
T040,2024-07-21,38.55,74.6,32.42,7381,433.4,67.8,grazing,healthy
T040,2024-07-22,38.72,67.5,41.07,9288,414.7,73.5,lying,healthy
T040,2024-07-23,38.57,67.3,33.53,7677,521.8,60.6,lying,healthy
T040,2024-07-24,38.4,67.1,33.47,7823,444.5,65.7,walking,healthy
T040,2024-07-25,38.15,65.8,35.07,8699,508.1,74.3,standing,healthy
T040,2024-07-26,38.18,67.5,35.91,6248,424.8,73.4,standing,healthy
T040,2024-07-27,38.75,69.4,35.7,8195,488.3,70.0,standing,healthy
T040,2024-07-28,38.24,61.6,36.65,7724,415.2,62.2,standing,healthy
T040,2024-07-29,38.73,68.9,33.6,8096,434.6,76.1,standing,healthy
T040,2024-07-30,39.19,72.8,29.41,8629,381.8,60.4,grazing,healthy
T041,2024-07-01,38.9,70.7,31.31,7769,534.2,73.6,lying,healthy
T041,2024-07-02,38.82,58.8,38.95,5961,582.4,82.6,standing,healthy
T041,2024-07-03,38.53,65.7,32.81,7380,496.7,66.6,standing,healthy
T041,2024-07-04,38.73,69.8,32.94,5902,508.8,68.6,grazing,healthy
T041,2024-07-05,38.4,71.3,27.4,5151,474.8,65.3,grazing,healthy
T041,2024-07-06,38.84,71.3,27.31,7743,487.4,80.4,lying,healthy
T041,2024-07-07,38.82,67.0,25.58,7709,463.6,73.8,walking,healthy
T041,2024-07-08,39.41,68.6,26.99,7815,488.9,74.5,standing,healthy
T041,2024-07-09,38.58,72.0,31.59,6341,549.1,65.4,standing,healthy
T041,2024-07-10,38.32,62.4,37.68,8031,514.4,60.3,standing,healthy
T041,2024-07-11,39.18,67.7,38.4,6609,472.6,72.7,standing,healthy
T041,2024-07-12,38.72,57.6,37.91,8762,500.8,69.0,standing,healthy
T041,2024-07-13,39.13,75.6,25.52,10043,519.9,72.4,standing,healthy
T041,2024-07-14,38.61,64.9,36.93,7334,495.1,79.6,standing,healthy
T041,2024-07-15,38.68,70.1,36.92,5151,530.7,84.9,lying,healthy
T041,2024-07-16,38.75,65.6,39.45,6676,471.4,74.5,standing,healthy
T041,2024-07-17,39.02,68.0,34.11,7774,510.2,67.3,standing,healthy
T041,2024-07-18,38.92,72.6,28.67,8808,475.2,68.9,lying,healthy
T041,2024-07-19,38.82,61.0,26.73,7043,500.9,75.9,standing,healthy
T041,2024-07-20,38.75,67.0,29.2,9127,472.8,80.1,grazing,healthy
T041,2024-07-21,39.14,70.6,39.12,7896,516.0,67.9,lying,healthy
T041,2024-07-22,38.52,69.6,28.18,6869,493.6,60.5,standing,healthy
T041,2024-07-23,38.89,62.7,28.14,8150,493.7,75.5,walking,healthy
T041,2024-07-24,38.91,72.7,31.11,8889,490.5,65.7,grazing,healthy
T041,2024-07-25,38.76,71.7,32.42,4404,494.1,77.2,standing,healthy
T041,2024-07-26,38.99,75.1,33.64,7789,483.3,73.1,lying,healthy
T041,2024-07-27,38.89,68.1,27.04,4532,508.5,70.9,walking,healthy
T041,2024-07-28,38.71,69.9,30.34,6850,428.9,64.3,grazing,healthy
T041,2024-07-29,38.89,65.2,30.54,9356,436.2,81.5,standing,healthy
T041,2024-07-30,38.89,71.4,28.91,9119,438.2,67.4,lying,healthy
T042,2024-07-01,38.31,75.0,24.59,6967,473.1,73.8,standing,healthy
T042,2024-07-02,38.39,70.3,46.97,7825,522.5,64.3,walking,healthy
T042,2024-07-03,38.47,70.8,34.6,9514,525.0,71.5,grazing,healthy
T042,2024-07-04,38.36,65.8,34.28,9871,490.9,69.1,walking,healthy
T042,2024-07-05,38.39,63.3,41.62,6490,507.0,66.6,standing,healthy
T042,2024-07-06,38.6,72.2,38.15,10295,473.7,75.3,lying,healthy
T042,2024-07-07,38.12,67.1,36.99,6504,451.1,73.6,lying,healthy
T042,2024-07-08,38.97,71.4,39.06,7858,478.7,80.4,walking,healthy
T042,2024-07-09,38.87,74.7,34.42,9084,454.8,66.2,standing,healthy
T042,2024-07-10,38.96,73.1,40.62,8416,527.4,69.9,lying,healthy
T042,2024-07-11,38.72,69.8,37.79,5880,449.9,70.9,walking,healthy
T042,2024-07-12,38.59,67.5,36.55,8579,501.9,74.9,lying,healthy
T042,2024-07-13,39.18,68.6,38.18,8229,507.8,69.6,grazing,healthy
T042,2024-07-14,37.94,63.4,30.74,8248,533.7,69.6,standing,healthy
T042,2024-07-15,39.07,65.6,29.39,8796,550.2,74.3,grazing,healthy
T042,2024-07-16,38.45,73.7,29.55,5749,502.2,65.0,grazing,healthy
T042,2024-07-17,38.83,68.6,38.23,6926,478.4,71.4,grazing,healthy
T042,2024-07-18,38.7,59.6,28.13,8278,481.0,74.6,standing,healthy
T042,2024-07-19,38.74,60.5,28.82,7139,496.4,68.8,grazing,healthy
T042,2024-07-20,38.4,61.8,42.5,9001,517.6,69.0,walking,healthy
T042,2024-07-21,39.18,65.2,35.43,7612,420.8,68.4,grazing,healthy
T042,2024-07-22,38.81,71.1,37.38,8577,536.3,65.5,standing,healthy
T042,2024-07-23,38.71,73.8,40.25,6283,447.6,73.7,standing,healthy
T042,2024-07-24,39.13,60.9,43.21,8207,545.2,67.9,standing,healthy
T042,2024-07-25,39.03,62.5,34.33,9451,529.7,69.2,grazing,healthy
T042,2024-07-26,38.42,63.2,38.83,10380,471.9,65.0,grazing,healthy
T042,2024-07-27,38.84,65.2,26.36,7415,491.4,68.6,lying,healthy
T042,2024-07-28,38.97,66.8,37.46,7771,507.4,64.1,walking,healthy
T042,2024-07-29,38.47,63.4,38.11,8792,503.2,58.2,standing,healthy
T042,2024-07-30,38.65,62.1,36.74,8089,501.8,71.2,walking,healthy
T043,2024-07-01,38.8,69.5,38.14,8036,458.5,74.3,walking,healthy
T043,2024-07-02,38.39,66.4,29.96,6467,492.0,73.4,lying,healthy
T043,2024-07-03,38.6,70.8,32.01,6982,434.0,77.5,grazing,healthy
T043,2024-07-04,38.88,68.2,32.41,6376,469.7,74.8,standing,healthy
T043,2024-07-05,39.05,66.0,35.11,10121,454.8,59.0,standing,healthy
T043,2024-07-06,38.23,73.7,29.73,7476,509.0,79.2,grazing,healthy
T043,2024-07-07,38.57,66.3,24.64,8304,525.7,70.6,standing,healthy
T043,2024-07-08,38.52,80.6,37.08,7555,518.0,63.4,grazing,healthy
T043,2024-07-09,38.54,66.9,26.59,8428,458.5,56.0,lying,healthy
T043,2024-07-10,38.64,68.7,37.28,8409,491.8,67.2,grazing,healthy
T043,2024-07-11,38.9,67.7,30.91,7299,499.8,63.4,walking,healthy
T043,2024-07-12,38.46,74.7,30.05,8094,505.8,64.9,standing,healthy
T043,2024-07-13,38.62,64.1,32.82,7141,454.4,73.4,grazing,healthy
T043,2024-07-14,38.35,64.8,36.03,6732,413.0,73.1,lying,healthy
T043,2024-07-15,39.14,74.7,33.87,6277,476.9,62.3,lying,healthy
T043,2024-07-16,38.89,68.9,25.88,8260,454.9,50.1,grazing,healthy
T043,2024-07-17,38.93,64.0,42.18,8311,475.9,77.5,standing,healthy
T043,2024-07-18,39.19,65.7,23.75,6716,499.2,58.1,standing,healthy
T043,2024-07-19,38.89,66.9,36.83,6180,468.7,74.7,lying,healthy
T043,2024-07-20,38.66,66.9,30.75,7302,516.7,76.7,standing,healthy
T043,2024-07-21,38.84,70.1,38.82,7183,533.0,65.0,standing,healthy
T043,2024-07-22,39.06,65.8,39.32,8649,458.9,73.8,lying,healthy
T043,2024-07-23,38.7,67.1,39.6,6810,459.7,78.1,walking,healthy
T043,2024-07-24,38.62,63.5,36.48,6903,480.3,68.2,standing,healthy
T043,2024-07-25,38.72,72.7,39.25,6801,509.3,73.6,lying,healthy
T043,2024-07-26,39.0,63.4,32.77,9016,476.8,76.0,walking,healthy
T043,2024-07-27,38.66,69.4,26.26,4414,486.4,67.7,standing,healthy
T043,2024-07-28,38.49,67.3,28.17,8300,473.7,77.0,lying,healthy
T043,2024-07-29,38.57,63.9,36.06,7753,505.5,66.3,standing,healthy
T043,2024-07-30,39.0,62.4,31.6,7915,482.8,76.9,lying,healthy
T044,2024-07-01,38.79,60.7,31.8,5867,528.0,68.2,grazing,healthy
T044,2024-07-02,38.62,67.8,32.18,8113,473.8,69.0,lying,healthy
T044,2024-07-03,38.25,65.2,32.33,7647,431.4,75.5,walking,healthy
T044,2024-07-04,38.43,70.7,41.04,7046,497.7,61.4,grazing,healthy
T044,2024-07-05,38.92,65.9,25.97,9734,555.2,77.9,standing,healthy
T044,2024-07-06,38.27,63.8,39.58,7092,508.1,68.4,standing,healthy
T044,2024-07-07,39.03,66.4,42.32,10386,478.7,65.1,standing,healthy
T044,2024-07-08,38.78,71.0,35.66,5155,467.3,62.8,lying,healthy
T044,2024-07-09,38.72,66.0,31.63,9125,508.9,76.9,lying,healthy
T044,2024-07-10,38.8,65.0,35.13,8882,487.4,64.2,grazing,healthy
T044,2024-07-11,39.15,70.2,37.94,7376,483.8,74.1,walking,healthy
T044,2024-07-12,38.9,70.1,34.0,7500,385.1,62.2,lying,healthy
T044,2024-07-13,38.86,68.1,35.88,7880,503.2,63.7,grazing,healthy
T044,2024-07-14,38.93,74.4,38.09,8052,478.5,69.3,grazing,healthy
T044,2024-07-15,38.31,65.9,32.29,9162,461.9,73.4,standing,healthy
T044,2024-07-16,38.45,68.0,29.45,9014,453.7,67.9,standing,healthy
T044,2024-07-17,38.56,69.7,36.12,8098,518.1,72.0,standing,healthy
T044,2024-07-18,38.8,66.9,37.16,9579,450.9,79.2,standing,healthy
T044,2024-07-19,38.86,72.3,37.39,7713,439.4,62.6,grazing,healthy
T044,2024-07-20,38.71,73.8,31.71,7254,442.9,78.0,grazing,healthy
T044,2024-07-21,39.0,65.9,28.54,7201,479.9,66.3,grazing,healthy
T044,2024-07-22,38.51,65.4,30.16,9181,488.9,61.9,standing,healthy
T044,2024-07-23,38.67,74.4,28.93,5446,504.9,70.7,lying,healthy
T044,2024-07-24,39.05,61.9,31.61,10825,489.2,68.4,grazing,healthy
T044,2024-07-25,39.11,66.1,30.95,7429,444.0,58.4,standing,healthy
T044,2024-07-26,38.57,72.4,29.82,7979,502.1,69.4,grazing,healthy
T044,2024-07-27,38.33,64.3,38.62,8489,461.7,75.8,walking,healthy
T044,2024-07-28,38.82,71.6,31.31,7084,458.7,62.4,walking,healthy
T044,2024-07-29,38.32,68.7,30.95,6981,421.4,68.7,grazing,healthy
T044,2024-07-30,38.52,67.8,29.14,9353,438.0,74.0,walking,healthy
T045,2024-07-01,38.34,66.8,26.74,8610,444.3,76.0,grazing,healthy
T045,2024-07-02,38.2,69.4,26.97,6381,464.6,63.6,walking,healthy
T045,2024-07-03,38.58,64.7,25.25,11710,470.2,56.4,standing,healthy
T045,2024-07-04,38.99,65.8,31.85,8514,458.6,64.0,lying,healthy
T045,2024-07-05,38.37,75.2,28.23,10056,523.8,62.0,lying,healthy
T045,2024-07-06,38.88,60.8,27.56,8225,443.7,70.6,standing,healthy
T045,2024-07-07,38.78,68.8,18.83,8668,492.7,68.1,walking,healthy
T045,2024-07-08,38.84,68.6,25.84,7561,424.5,59.9,standing,healthy
T045,2024-07-09,38.81,65.0,26.98,8280,441.8,70.5,standing,healthy
T045,2024-07-10,38.83,74.9,32.41,9270,521.7,58.0,walking,healthy
T045,2024-07-11,39.09,72.3,29.79,7943,425.2,66.3,standing,healthy
T045,2024-07-12,38.37,62.6,23.62,8554,458.7,65.1,lying,healthy
T045,2024-07-13,38.46,62.2,31.81,7075,516.6,69.3,lying,healthy
T045,2024-07-14,38.77,70.3,32.53,6848,434.6,67.6,grazing,healthy
T045,2024-07-15,38.48,68.1,30.28,6897,481.7,76.4,standing,healthy
T045,2024-07-16,38.73,71.7,31.19,7369,512.8,70.3,standing,healthy
T045,2024-07-17,39.01,59.4,32.35,8970,505.2,65.6,standing,healthy
T045,2024-07-18,38.7,68.2,29.42,5964,443.9,74.7,grazing,healthy
T045,2024-07-19,38.73,66.7,36.19,9379,491.9,58.9,standing,healthy
T045,2024-07-20,38.61,66.8,28.18,8803,416.7,77.8,standing,healthy
T045,2024-07-21,38.38,68.0,25.38,6475,443.8,63.6,standing,healthy
T045,2024-07-22,38.71,74.8,27.07,9118,503.8,52.1,standing,healthy
T045,2024-07-23,38.41,68.7,33.34,8939,462.4,64.8,standing,healthy
T045,2024-07-24,38.78,67.9,28.37,9122,441.6,63.3,standing,healthy
T045,2024-07-25,38.65,63.2,28.26,7605,526.5,67.8,standing,healthy
T045,2024-07-26,38.39,66.6,27.87,7453,513.9,70.2,grazing,healthy
T045,2024-07-27,38.19,68.4,29.06,8491,488.8,69.7,lying,healthy
T045,2024-07-28,38.65,66.1,33.99,8395,430.8,74.2,standing,healthy
T045,2024-07-29,38.59,71.4,26.44,7745,456.7,77.2,standing,healthy
T045,2024-07-30,38.27,67.4,35.19,8027,508.5,63.8,standing,healthy
T046,2024-07-01,38.46,65.8,28.82,8793,495.4,67.0,walking,healthy
T046,2024-07-02,38.63,67.2,31.27,9829,497.2,69.0,grazing,healthy
T046,2024-07-03,38.76,67.8,30.11,8167,520.3,57.0,standing,healthy
T046,2024-07-04,38.57,69.5,29.82,6930,540.2,66.0,grazing,healthy
T046,2024-07-05,38.49,67.6,32.4,9880,436.5,61.5,lying,healthy
T046,2024-07-06,38.96,65.0,35.24,7989,446.6,66.1,grazing,healthy
T046,2024-07-07,38.31,69.1,23.83,9514,495.8,71.7,grazing,healthy
T046,2024-07-08,38.61,64.7,28.3,6839,542.7,56.5,grazing,healthy
T046,2024-07-09,38.68,74.7,29.34,9550,507.7,58.4,grazing,healthy
T046,2024-07-10,38.75,73.5,33.16,8088,437.0,59.8,grazing,healthy
T046,2024-07-11,38.56,71.3,19.78,6505,535.8,63.0,standing,healthy
T046,2024-07-12,38.56,68.2,32.57,9745,483.5,65.4,standing,healthy
T046,2024-07-13,38.61,66.4,35.17,10408,534.9,77.6,standing,healthy
T046,2024-07-14,38.52,66.4,32.12,9196,485.2,61.8,grazing,healthy
T046,2024-07-15,38.86,72.9,23.67,7054,530.2,61.7,grazing,healthy
T046,2024-07-16,38.5,61.1,30.44,7808,468.0,70.0,grazing,healthy
T046,2024-07-17,39.01,67.5,33.56,8800,479.6,52.2,walking,healthy
T046,2024-07-18,38.61,69.4,40.8,6877,468.6,58.8,standing,healthy
T046,2024-07-19,38.58,64.8,33.11,9638,518.0,65.1,walking,healthy
T046,2024-07-20,38.63,62.8,29.64,7912,486.0,55.1,lying,healthy
T046,2024-07-21,38.76,64.6,23.29,8810,463.6,62.5,lying,healthy
T046,2024-07-22,38.86,76.6,27.42,6281,536.7,66.4,grazing,healthy
T046,2024-07-23,38.15,71.2,34.48,7425,545.3,71.3,standing,healthy
T046,2024-07-24,38.57,77.8,29.14,7115,505.9,70.4,lying,healthy
T046,2024-07-25,38.71,66.5,34.4,9813,403.4,67.1,walking,healthy
T046,2024-07-26,38.24,71.2,36.68,7538,483.9,59.6,walking,healthy
T046,2024-07-27,38.92,65.4,32.17,7168,507.9,69.9,lying,healthy
T046,2024-07-28,38.81,62.6,31.71,7837,485.8,47.1,walking,healthy
T046,2024-07-29,38.59,65.2,30.23,6002,498.8,73.5,lying,healthy
T046,2024-07-30,38.68,64.7,33.85,5930,496.7,55.7,grazing,healthy
T047,2024-07-01,39.11,69.7,38.19,9038,425.7,76.2,grazing,healthy
T047,2024-07-02,38.76,73.8,30.11,8492,480.7,65.9,lying,healthy
T047,2024-07-03,38.7,64.3,33.53,8492,503.7,62.2,grazing,healthy
T047,2024-07-04,38.33,74.6,36.71,7900,404.9,58.4,grazing,healthy
T047,2024-07-05,38.57,64.9,36.78,5801,436.8,68.3,standing,healthy
T047,2024-07-06,38.8,67.9,36.77,7168,497.3,71.8,walking,healthy
T047,2024-07-07,38.69,72.8,25.62,7929,505.8,71.9,standing,healthy
T047,2024-07-08,38.73,71.1,39.01,6801,537.2,75.2,standing,healthy
T047,2024-07-09,38.44,62.9,30.83,8840,487.8,69.9,standing,healthy
T047,2024-07-10,38.46,70.6,35.26,8839,447.2,67.7,standing,healthy
T047,2024-07-11,38.82,68.0,26.13,7647,503.7,60.7,lying,healthy
T047,2024-07-12,39.02,66.3,41.6,7726,502.9,71.7,grazing,healthy
T047,2024-07-13,38.46,64.7,27.08,6350,496.7,71.8,standing,healthy
T047,2024-07-14,38.89,74.1,31.42,9781,439.7,69.2,standing,healthy
T047,2024-07-15,38.59,66.2,37.03,9254,472.8,67.6,lying,healthy
T047,2024-07-16,38.59,69.9,31.19,8549,553.7,66.6,walking,healthy
T047,2024-07-17,38.89,55.0,33.6,6396,482.7,66.6,grazing,healthy
T047,2024-07-18,39.13,71.5,27.23,8473,506.5,69.2,lying,healthy
T047,2024-07-19,38.77,63.6,33.77,6237,497.3,69.5,lying,healthy
T047,2024-07-20,39.15,66.9,33.92,10104,503.2,69.4,lying,healthy
T047,2024-07-21,38.72,67.5,27.0,9462,507.8,82.2,standing,healthy
T047,2024-07-22,38.48,61.6,34.12,8219,511.6,62.3,standing,healthy
T047,2024-07-23,38.6,69.5,37.36,8075,497.3,69.1,walking,healthy
T047,2024-07-24,38.73,70.9,30.65,7504,522.0,65.9,lying,healthy
T047,2024-07-25,38.59,61.2,29.62,8928,467.3,62.3,standing,healthy
T047,2024-07-26,38.53,68.6,27.36,10282,518.2,61.4,lying,healthy
T047,2024-07-27,38.98,63.6,38.33,7537,446.4,65.8,grazing,healthy
T047,2024-07-28,38.67,66.4,34.59,8354,485.0,65.5,standing,healthy
T047,2024-07-29,38.4,70.8,29.43,7508,510.9,63.2,standing,healthy
T047,2024-07-30,38.63,74.2,33.43,8765,505.6,61.2,grazing,healthy
T048,2024-07-01,38.86,63.1,31.04,9654,496.9,67.2,lying,healthy
T048,2024-07-02,38.7,68.5,34.42,9138,477.7,67.1,walking,healthy
T048,2024-07-03,38.55,69.8,34.93,6423,480.8,65.4,standing,healthy
T048,2024-07-04,39.3,71.6,28.17,8970,507.7,66.8,standing,healthy
T048,2024-07-05,38.74,66.9,39.74,9076,518.4,69.6,lying,healthy
T048,2024-07-06,38.75,65.1,37.43,9899,554.4,69.4,walking,healthy
T048,2024-07-07,38.9,71.9,29.25,8880,508.6,69.1,lying,healthy
T048,2024-07-08,39.03,71.6,33.02,6998,483.6,67.7,standing,healthy
T048,2024-07-09,38.42,72.2,32.69,7168,456.5,66.0,grazing,healthy
T048,2024-07-10,38.89,69.1,30.16,8608,456.6,63.3,grazing,healthy
T048,2024-07-11,38.86,68.5,33.88,8961,441.5,55.9,standing,healthy
T048,2024-07-12,39.29,59.8,24.8,8420,398.9,55.1,lying,healthy
T048,2024-07-13,38.8,73.2,36.39,8141,454.6,61.6,grazing,healthy
T048,2024-07-14,38.69,68.9,38.68,8837,463.6,61.4,standing,healthy
T048,2024-07-15,39.02,67.1,39.63,8497,468.7,67.3,standing,healthy
T048,2024-07-16,39.29,69.2,35.64,6675,473.1,75.0,grazing,healthy
T048,2024-07-17,39.27,64.4,27.92,5558,470.1,64.4,walking,healthy
T048,2024-07-18,38.8,71.0,29.92,6745,422.7,65.1,standing,healthy
T048,2024-07-19,39.21,68.8,35.46,5897,527.5,75.2,lying,healthy
T048,2024-07-20,39.1,66.2,28.99,9303,491.8,62.3,standing,healthy
T048,2024-07-21,39.15,64.9,36.98,6829,456.0,72.3,grazing,healthy
T048,2024-07-22,38.7,73.8,32.97,5934,493.3,71.3,standing,healthy
T048,2024-07-23,38.67,75.2,39.43,8631,533.3,67.8,grazing,healthy
T048,2024-07-24,38.59,69.4,32.32,6376,516.0,62.5,grazing,healthy
T048,2024-07-25,38.98,65.8,23.58,7202,475.0,65.5,walking,healthy
T048,2024-07-26,38.59,68.6,36.38,9143,488.9,63.3,standing,healthy
T048,2024-07-27,38.96,68.8,34.54,8409,423.7,71.2,standing,healthy
T048,2024-07-28,39.12,62.1,30.05,6894,430.9,66.3,walking,healthy
